year,month,country,product,units,sales
2024,10,Canada,Road-550-W Yellow,2,2364.23
2024,10,Canada,Road-650 Red,0,919.81
2024,10,Canada,Road-750 Black,0,564.92
2024,10,France,Mountain-100 Black,0,3917.63
2024,10,France,Mountain-100 Silver,0,6622.88
2024,10,France,Mountain-200 Black,1,2524.64
2024,10,France,Mountain-200 Silver,0,4407.41
2024,10,France,Mountain-500 Silver,0,481.96
2024,10,France,Road-150 Red,1,7068.16
2024,10,France,Road-250 Black,3,12245.69
2024,10,France,Road-250 Red,7,20348.67
2024,10,France,Road-350-W Yellow,4,6571.13
2024,10,France,Road-550-W Yellow,1,1657.86
2024,10,France,Road-650 Black,1,1298.89
2024,10,France,Road-750 Black,0,919.00
2024,10,Germany,Mountain-200 Black,2,8602.37
2024,10,Germany,Mountain-200 Silver,2,3934.14
2024,10,Germany,Mountain-400-W Silver,0,703.52
2024,10,Germany,Mountain-500 Silver,0,534.47
2024,10,Germany,Road-150 Red,0,3851.00
2024,10,Germany,Road-250 Black,3,9662.87
2024,10,Germany,Road-250 Red,0,4402.61
2024,10,Germany,Road-350-W Yellow,5,10335.94
2024,10,Germany,Road-550-W Yellow,2,4776.73
2024,10,Germany,Road-650 Black,1,1580.60
2024,10,Germany,Road-650 Red,0,803.19
2024,10,Germany,Road-750 Black,0,454.44
2024,10,United Kingdom,Mountain-200 Black,5,12952.42
2024,10,United Kingdom,Mountain-200 Silver,2,6982.66
2024,10,United Kingdom,Road-150 Red,6,26088.12
2024,10,United Kingdom,Road-250 Black,1,5714.87
2024,10,United Kingdom,Road-250 Red,1,2578.64
2024,10,United Kingdom,Road-350-W Yellow,4,11395.33
2024,10,United Kingdom,Road-650 Black,0,753.27
2024,10,United Kingdom,Road-650 Red,0,778.36
2024,10,United Kingdom,Road-750 Black,8,4897.66
2024,10,United States,Mountain-200 Black,7,15790.32
2024,10,United States,Mountain-200 Silver,12,27213.50
2024,10,United States,Mountain-400-W Silver,0,670.24
2024,10,United States,Mountain-500 Black,0,610.96
2024,10,United States,Road-150 Red,9,30357.32
2024,10,United States,Road-250 Black,3,6342.94
2024,10,United States,Road-250 Red,1,4553.66
2024,10,United States,Road-350-W Yellow,4,5679.66
2024,10,United States,Road-550-W Yellow,6,7536.33
2024,10,United States,Road-650 Black,0,794.02
2024,10,United States,Road-650 Red,0,818.48
2024,10,United States,Road-750 Black,1,1004.97
2024,11,Australia,Mountain-100 Black,2,8678.22
2024,11,Australia,Mountain-100 Silver,0,2546.60
2024,11,Australia,Mountain-200 Black,18,31440.22
2024,11,Australia,Mountain-200 Silver,22,43418.55
2024,11,Australia,Mountain-400-W Silver,8,6429.65
2024,11,Australia,Mountain-500 Silver,0,1039.99
2024,11,Australia,Road-150 Red,13,42996.72
2024,11,Australia,Road-250 Black,2,7142.55
2024,11,Australia,Road-250 Red,1,2192.90
2024,11,Australia,Road-350-W Yellow,1,3180.53
2024,11,Australia,Road-550-W Yellow,5,6150.50
2024,11,Australia,Road-650 Black,3,2601.56
2024,11,Australia,Road-650 Red,4,3466.93
2024,11,Australia,Road-750 Black,23,10701.43
2024,11,Canada,Mountain-200 Black,3,10019.13
2024,11,Canada,Road-350-W Yellow,0,1750.48
2024,11,Canada,Road-650 Black,1,978.35
2024,11,Canada,Road-750 Black,1,562.05
2024,11,France,Mountain-200 Black,2,7863.32
2024,11,France,Mountain-200 Silver,0,2306.23
2024,11,France,Mountain-400-W Silver,0,771.07
2024,11,France,Road-150 Red,4,15496.19
2024,11,France,Road-250 Black,8,18741.86
2024,11,France,Road-250 Red,2,4342.82
2024,11,France,Road-550-W Yellow,7,9391.37
2024,11,France,Road-650 Black,0,2307.63
2024,11,France,Road-750 Black,2,894.32
2024,11,Germany,Mountain-200 Black,4,7776.39
2024,11,Germany,Mountain-200 Silver,6,13105.94
2024,11,Germany,Mountain-400-W Silver,1,637.51
2024,11,Germany,Road-150 Red,3,9739.80
2024,11,Germany,Road-250 Black,2,4198.05
2024,11,Germany,Road-250 Red,0,2570.25
2024,11,Germany,Road-350-W Yellow,10,19140.20
2024,11,Germany,Road-550-W Yellow,4,4151.97
2024,11,Germany,Road-650 Black,0,766.61
2024,11,Germany,Road-750 Black,6,3678.07
2024,11,United Kingdom,Mountain-200 Black,1,4864.63
2024,11,United Kingdom,Mountain-200 Silver,1,6721.22
2024,11,United Kingdom,Mountain-400-W Silver,3,3562.35
2024,11,United Kingdom,Road-150 Red,0,3754.93
2024,11,United Kingdom,Road-250 Black,0,2502.33
2024,11,United Kingdom,Road-350-W Yellow,7,12614.31
2024,11,United Kingdom,Road-550-W Yellow,8,10163.00
2024,11,United Kingdom,Road-750 Black,2,1880.27
2024,11,United States,Mountain-200 Black,7,13260.64
2024,11,United States,Mountain-200 Silver,12,30556.71
2024,11,United States,Mountain-400-W Silver,2,1755.10
2024,11,United States,Mountain-500 Black,0,594.57
2024,11,United States,Road-150 Red,18,63669.01
2024,11,United States,Road-250 Black,1,2376.14
2024,11,United States,Road-250 Red,1,2149.01
2024,11,United States,Road-350-W Yellow,2,6352.43
2024,11,United States,Road-550-W Yellow,6,9622.51
2024,11,United States,Road-650 Black,1,1859.24
2024,11,United States,Road-650 Red,2,2057.08
2024,11,United States,Road-750 Black,6,3759.93
2024,12,Australia,Mountain-100 Black,2,5753.64
2024,12,Australia,Mountain-100 Silver,4,12696.30
2024,12,Australia,Mountain-200 Black,18,33809.80
2024,12,Australia,Mountain-200 Silver,22,44914.26
2024,12,Australia,Mountain-400-W Silver,6,5235.31
2024,12,Australia,Mountain-500 Black,3,1537.07
2024,12,Australia,Mountain-500 Silver,1,552.52
2024,12,Australia,Road-150 Red,15,51029.69
2024,12,Australia,Road-250 Black,4,11655.06
2024,12,Australia,Road-250 Red,0,2114.56
2024,12,Australia,Road-350-W Yellow,17,23608.60
2024,12,Australia,Road-550-W Yellow,7,10252.39
2024,12,Australia,Road-650 Black,0,661.41
2024,12,Australia,Road-750 Black,7,4013.31
2024,12,Canada,Mountain-200 Black,3,9016.55
2024,12,Canada,Mountain-200 Silver,0,7328.30
2024,12,Canada,Mountain-400-W Silver,0,853.82
2024,12,Canada,Road-150 Red,3,13361.56
2024,12,Canada,Road-250 Black,1,2298.32
2024,12,Canada,Road-250 Red,1,2790.45
2024,12,Canada,Road-350-W Yellow,2,3077.04
2024,12,Canada,Road-650 Red,0,758.91
2024,12,Canada,Road-750 Black,2,1113.45
2024,12,France,Mountain-200 Black,3,8504.92
2024,12,France,Mountain-200 Silver,6,14231.66
2024,12,France,Mountain-500 Silver,1,561.51
2024,12,France,Road-150 Red,4,10604.67
2024,12,France,Road-250 Black,5,14153.70
2024,12,France,Road-250 Red,1,2290.84
2024,12,France,Road-350-W Yellow,2,3181.81
2024,12,France,Road-550-W Yellow,5,6313.05
2024,12,France,Road-650 Red,1,1482.28
2024,12,Germany,Mountain-200 Black,5,9672.88
2024,12,Germany,Mountain-200 Silver,3,7020.16
2024,12,Germany,Road-150 Red,4,17855.26
2024,12,Germany,Road-250 Red,2,7952.10
2024,12,Germany,Road-350-W Yellow,7,14551.04
2024,12,Germany,Road-550-W Yellow,6,7102.27
2024,12,Germany,Road-650 Red,0,690.89
2024,12,Germany,Road-750 Black,4,2371.12
2024,12,United Kingdom,Mountain-200 Black,5,11206.22
2024,12,United Kingdom,Mountain-200 Silver,0,4951.81
2024,12,United Kingdom,Road-150 Red,4,14104.86
2024,12,United Kingdom,Road-250 Black,3,7556.13
2024,12,United Kingdom,Road-250 Red,4,10001.37
2024,12,United Kingdom,Road-350-W Yellow,4,8369.08
2024,12,United Kingdom,Road-550-W Yellow,7,9750.94
2024,12,United Kingdom,Road-650 Black,4,4848.94
2024,12,United Kingdom,Road-750 Black,2,2630.59
2024,12,United States,Mountain-100 Silver,0,2922.31
2024,12,United States,Mountain-200 Black,21,49578.91
2024,12,United States,Mountain-200 Silver,17,38082.50
2024,12,United States,Mountain-400-W Silver,6,4860.33
2024,12,United States,Mountain-500 Black,1,1289.27
2024,12,United States,Road-150 Red,16,51331.95
2024,12,United States,Road-250 Black,2,3940.46
2024,12,United States,Road-250 Red,0,2433.96
2024,12,United States,Road-350-W Yellow,5,9695.82
2024,12,United States,Road-550-W Yellow,6,6475.25
2024,12,United States,Road-650 Black,1,1637.10
2024,12,United States,Road-650 Red,6,4706.83
2024,12,United States,Road-750 Black,7,3503.45
2025,1,Australia,Mountain-200 Black,17,31387.43
2025,1,Australia,Mountain-200 Silver,9,21018.41
2025,1,Australia,Mountain-400-W Silver,1,1376.66
2025,1,Australia,Mountain-500 Black,5,2647.28
2025,1,Australia,Mountain-500 Silver,10,4819.10
2025,1,Australia,Road-150 Red,2,15090.65
2025,1,Australia,Road-250 Black,16,31287.43
2025,1,Australia,Road-250 Red,1,4881.36
2025,1,Australia,Road-350-W Yellow,3,6181.74
2025,1,Australia,Road-550-W Yellow,17,17052.65
2025,1,Australia,Road-650 Red,0,1473.52
2025,1,Australia,Road-750 Black,44,22757.66
2025,1,Canada,Mountain-200 Silver,3,10010.33
2025,1,Canada,Mountain-500 Black,0,1222.70
2025,1,Canada,Road-150 Red,10,38167.05
2025,1,Canada,Road-250 Black,1,10547.17
2025,1,Canada,Road-250 Red,1,5485.33
2025,1,Canada,Road-350-W Yellow,6,12491.01
2025,1,Canada,Road-550-W Yellow,5,10557.09
2025,1,Canada,Road-750 Black,3,2244.06
2025,1,France,Mountain-100 Black,1,5867.39
2025,1,France,Road-150 Red,9,31132.44
2025,1,France,Road-250 Black,2,9028.16
2025,1,France,Road-250 Red,0,4221.87
2025,1,France,Road-350-W Yellow,1,2970.76
2025,1,France,Road-550-W Yellow,1,1979.89
2025,1,France,Road-650 Black,0,1448.56
2025,1,France,Road-750 Black,2,2135.41
2025,1,Germany,Mountain-200 Black,4,13314.26
2025,1,Germany,Mountain-500 Silver,1,1098.22
2025,1,Germany,Road-150 Red,7,26682.84
2025,1,Germany,Road-250 Black,8,18403.08
2025,1,Germany,Road-250 Red,0,5434.62
2025,1,Germany,Road-550-W Yellow,3,4567.60
2025,1,Germany,Road-650 Black,2,1641.49
2025,1,Germany,Road-650 Red,1,1111.89
2025,1,Germany,Road-750 Black,0,932.39
2025,1,United Kingdom,Mountain-200 Black,2,4753.99
2025,1,United Kingdom,Mountain-200 Silver,2,4286.60
2025,1,United Kingdom,Mountain-400-W Silver,3,3656.65
2025,1,United Kingdom,Road-250 Black,2,5169.51
2025,1,United Kingdom,Road-250 Red,0,5145.11
2025,1,United Kingdom,Road-350-W Yellow,3,7552.41
2025,1,United Kingdom,Road-550-W Yellow,6,7646.21
2025,1,United Kingdom,Road-750 Black,2,2272.79
2025,1,United States,Mountain-100 Black,1,5976.83
2025,1,United States,Mountain-100 Silver,3,14955.05
2025,1,United States,Mountain-200 Black,4,13738.81
2025,1,United States,Mountain-200 Silver,2,12035.52
2025,1,United States,Mountain-400-W Silver,2,1669.32
2025,1,United States,Mountain-500 Black,1,1047.23
2025,1,United States,Road-150 Red,38,146461.99
2025,1,United States,Road-250 Black,16,51490.52
2025,1,United States,Road-250 Red,6,18514.07
2025,1,United States,Road-350-W Yellow,14,21889.78
2025,1,United States,Road-550-W Yellow,21,23082.38
2025,1,United States,Road-650 Black,5,4165.11
2025,1,United States,Road-650 Red,11,8159.47
2025,1,United States,Road-750 Black,29,12880.95
2025,2,Australia,Mountain-200 Black,25,44931.75
2025,2,Australia,Mountain-200 Silver,15,34282.75
2025,2,Australia,Mountain-400-W Silver,1,1558.57
2025,2,Australia,Mountain-500 Black,1,1741.57
2025,2,Australia,Mountain-500 Silver,0,1092.14
2025,2,Australia,Road-150 Red,5,18721.40
2025,2,Australia,Road-250 Black,24,56194.26
2025,2,Australia,Road-250 Red,3,9362.82
2025,2,Australia,Road-350-W Yellow,28,37114.99
2025,2,Australia,Road-550-W Yellow,8,9856.53
2025,2,Australia,Road-750 Black,15,6938.63
2025,2,Canada,Mountain-200 Black,0,5244.82
2025,2,Canada,Mountain-200 Silver,2,10486.78
2025,2,Canada,Mountain-400-W Silver,1,1686.80
2025,2,Canada,Mountain-500 Black,1,1318.66
2025,2,Canada,Road-150 Red,9,36254.51
2025,2,Canada,Road-250 Black,1,5609.11
2025,2,Canada,Road-250 Red,4,15296.83
2025,2,Canada,Road-350-W Yellow,1,3811.87
2025,2,Canada,Road-550-W Yellow,4,6584.76
2025,2,Canada,Road-650 Red,0,1624.03
2025,2,Canada,Road-750 Black,7,4179.84
2025,2,France,Mountain-200 Black,4,7792.00
2025,2,France,Road-150 Red,15,46456.16
2025,2,France,Road-250 Black,1,10483.26
2025,2,France,Road-250 Red,3,8584.53
2025,2,France,Road-350-W Yellow,3,6931.79
2025,2,France,Road-550-W Yellow,2,4013.78
2025,2,France,Road-650 Red,1,1679.60
2025,2,France,Road-750 Black,5,2971.98
2025,2,Germany,Mountain-200 Silver,6,12901.00
2025,2,Germany,Road-150 Red,0,7825.85
2025,2,Germany,Road-250 Black,6,17260.67
2025,2,Germany,Road-250 Red,4,14733.84
2025,2,Germany,Road-350-W Yellow,3,9402.93
2025,2,Germany,Road-650 Black,8,6308.63
2025,2,Germany,Road-650 Red,6,4275.20
2025,2,Germany,Road-750 Black,2,1138.48
2025,2,United Kingdom,Mountain-200 Silver,4,17960.76
2025,2,United Kingdom,Mountain-400-W Silver,2,3530.81
2025,2,United Kingdom,Mountain-500 Black,1,1200.21
2025,2,United Kingdom,Mountain-500 Silver,1,1199.77
2025,2,United Kingdom,Road-150 Red,0,6404.11
2025,2,United Kingdom,Road-250 Black,4,15534.48
2025,2,United Kingdom,Road-250 Red,7,17638.07
2025,2,United Kingdom,Road-350-W Yellow,0,3910.73
2025,2,United Kingdom,Road-550-W Yellow,6,6866.46
2025,2,United Kingdom,Road-650 Red,1,1721.92
2025,2,United Kingdom,Road-750 Black,7,4900.39
2025,2,United States,Mountain-200 Black,9,21094.80
2025,2,United States,Mountain-200 Silver,7,17666.06
2025,2,United States,Mountain-400-W Silver,8,7424.28
2025,2,United States,Mountain-500 Black,0,1204.49
2025,2,United States,Road-150 Red,56,171434.69
2025,2,United States,Road-250 Black,9,23575.15
2025,2,United States,Road-250 Red,20,53326.69
2025,2,United States,Road-350-W Yellow,10,17220.47
2025,2,United States,Road-550-W Yellow,33,37950.50
2025,2,United States,Road-650 Black,12,10600.50
2025,2,United States,Road-650 Red,3,4232.44
2025,2,United States,Road-750 Black,29,17183.67
2025,3,Australia,Mountain-200 Black,9,18307.14
2025,3,Australia,Mountain-200 Silver,27,47028.38
2025,3,Australia,Mountain-500 Black,2,1893.77
2025,3,Australia,Mountain-500 Silver,15,8156.65
2025,3,Australia,Road-150 Red,7,23280.79
2025,3,Australia,Road-250 Black,20,42021.09
2025,3,Australia,Road-250 Red,3,8988.95
2025,3,Australia,Road-350-W Yellow,18,25169.20
2025,3,Australia,Road-550-W Yellow,24,28761.15
2025,3,Australia,Road-750 Black,22,9526.15
2025,3,Canada,Mountain-200 Black,1,5033.26
2025,3,Canada,Mountain-500 Black,2,1273.85
2025,3,Canada,Road-150 Red,6,30478.97
2025,3,Canada,Road-250 Black,5,15318.98
2025,3,Canada,Road-250 Red,22,62315.71
2025,3,Canada,Road-550-W Yellow,6,6984.26
2025,3,Canada,Road-650 Red,3,3116.96
2025,3,Canada,Road-750 Black,10,5315.29
2025,3,France,Mountain-200 Black,10,18924.62
2025,3,France,Mountain-200 Silver,5,14203.56
2025,3,France,Road-150 Red,13,41175.88
2025,3,France,Road-250 Black,2,4614.15
2025,3,France,Road-250 Red,7,20553.18
2025,3,France,Road-750 Black,1,1148.14
2025,3,Germany,Mountain-200 Silver,2,9178.92
2025,3,Germany,Mountain-500 Black,1,1060.97
2025,3,Germany,Road-150 Red,5,22257.93
2025,3,Germany,Road-250 Black,4,16266.46
2025,3,Germany,Road-250 Red,2,9812.96
2025,3,Germany,Road-350-W Yellow,1,3695.21
2025,3,Germany,Road-550-W Yellow,4,6271.43
2025,3,Germany,Road-650 Black,4,4592.35
2025,3,Germany,Road-750 Black,3,2123.04
2025,3,United Kingdom,Mountain-200 Black,0,4725.91
2025,3,United Kingdom,Mountain-200 Silver,4,9573.62
2025,3,United Kingdom,Mountain-400-W Silver,1,1638.69
2025,3,United Kingdom,Mountain-500 Silver,0,1148.56
2025,3,United Kingdom,Road-150 Red,7,27325.77
2025,3,United Kingdom,Road-250 Red,5,14214.22
2025,3,United Kingdom,Road-350-W Yellow,16,25208.53
2025,3,United Kingdom,Road-550-W Yellow,10,13080.02
2025,3,United Kingdom,Road-650 Black,0,1644.15
2025,3,United Kingdom,Road-650 Red,1,1625.26
2025,3,United Kingdom,Road-750 Black,17,9650.00
2025,3,United States,Mountain-200 Black,15,30522.08
2025,3,United States,Mountain-200 Silver,27,45726.12
2025,3,United States,Mountain-400-W Silver,1,1194.68
2025,3,United States,Mountain-500 Black,0,1162.16
2025,3,United States,Road-150 Red,44,161533.61
2025,3,United States,Road-250 Black,10,25189.69
2025,3,United States,Road-250 Red,8,21019.52
2025,3,United States,Road-350-W Yellow,8,13468.83
2025,3,United States,Road-550-W Yellow,37,37260.39
2025,3,United States,Road-650 Black,7,6750.86
2025,3,United States,Road-650 Red,10,10306.76
2025,3,United States,Road-750 Black,35,17232.09
2025,4,Australia,Mountain-200 Black,7,23061.98
2025,4,Australia,Mountain-200 Silver,3,9366.68
2025,4,Australia,Road-150 Red,4,19398.57
2025,4,Australia,Road-250 Black,59,131480.32
2025,4,Australia,Road-250 Red,7,22056.51
2025,4,Australia,Road-350-W Yellow,21,35922.72
2025,4,Australia,Road-550-W Yellow,10,11908.14
2025,4,Australia,Road-650 Black,1,1247.35
2025,4,Australia,Road-750 Black,2,2138.64
2025,4,Canada,Mountain-200 Black,1,4793.22
2025,4,Canada,Road-150 Red,7,24948.65
2025,4,Canada,Road-350-W Yellow,2,8999.05
2025,4,Canada,Road-550-W Yellow,4,4791.20
2025,4,Canada,Road-750 Black,4,2302.73
2025,4,France,Mountain-200 Black,9,21000.51
2025,4,France,Mountain-200 Silver,2,7521.39
2025,4,France,Road-150 Red,9,33069.83
2025,4,France,Road-250 Black,10,24306.75
2025,4,France,Road-250 Red,2,8927.47
2025,4,France,Road-350-W Yellow,5,11981.67
2025,4,France,Road-550-W Yellow,6,8620.11
2025,4,Germany,Mountain-200 Silver,3,12040.15
2025,4,Germany,Road-150 Red,9,40438.83
2025,4,Germany,Road-250 Black,6,21565.56
2025,4,Germany,Road-250 Red,2,8507.21
2025,4,Germany,Road-350-W Yellow,3,7042.78
2025,4,Germany,Road-550-W Yellow,1,2082.52
2025,4,Germany,Road-750 Black,3,1855.92
2025,4,United Kingdom,Mountain-200 Black,2,9866.66
2025,4,United Kingdom,Mountain-200 Silver,1,5329.04
2025,4,United Kingdom,Mountain-400-W Silver,1,1492.05
2025,4,United Kingdom,Mountain-500 Black,4,2187.26
2025,4,United Kingdom,Mountain-500 Silver,0,1145.78
2025,4,United Kingdom,Road-150 Red,3,16311.59
2025,4,United Kingdom,Road-250 Black,2,9641.70
2025,4,United Kingdom,Road-250 Red,3,9612.24
2025,4,United Kingdom,Road-350-W Yellow,6,13206.37
2025,4,United Kingdom,Road-550-W Yellow,0,2319.60
2025,4,United Kingdom,Road-750 Black,24,14486.67
2025,4,United States,Mountain-200 Black,19,35110.54
2025,4,United States,Mountain-200 Silver,9,19796.69
2025,4,United States,Mountain-400-W Silver,3,2882.36
2025,4,United States,Road-150 Red,16,54239.15
2025,4,United States,Road-250 Black,2,10333.01
2025,4,United States,Road-250 Red,2,4255.57
2025,4,United States,Road-350-W Yellow,7,12564.53
2025,4,United States,Road-550-W Yellow,22,21966.38
2025,4,United States,Road-650 Black,0,1780.69
2025,4,United States,Road-750 Black,17,8669.62
2025,5,Australia,Mountain-200 Black,40,66398.95
2025,5,Australia,Mountain-200 Silver,24,55781.38
2025,5,Australia,Mountain-400-W Silver,9,5812.65
2025,5,Australia,Mountain-500 Black,3,1799.42
2025,5,Australia,Mountain-500 Silver,4,3097.98
2025,5,Australia,Road-150 Red,12,36432.74
2025,5,Australia,Road-250 Black,16,43219.21
2025,5,Australia,Road-250 Red,5,12364.43
2025,5,Australia,Road-350-W Yellow,21,36111.39
2025,5,Australia,Road-550-W Yellow,38,30723.30
2025,5,Australia,Road-650 Black,0,1443.76
2025,5,Australia,Road-750 Black,20,10720.86
2025,5,Canada,Mountain-200 Black,2,10876.08
2025,5,Canada,Mountain-500 Black,0,1168.40
2025,5,Canada,Road-150 Red,1,7045.26
2025,5,Canada,Road-250 Red,0,5032.04
2025,5,Canada,Road-650 Red,4,5180.92
2025,5,Canada,Road-750 Black,11,7300.07
2025,5,France,Mountain-200 Black,7,18568.32
2025,5,France,Mountain-200 Silver,1,10184.39
2025,5,France,Mountain-400-W Silver,1,1553.93
2025,5,France,Road-150 Red,10,44949.50
2025,5,France,Road-250 Black,6,13933.12
2025,5,France,Road-250 Red,1,11278.53
2025,5,France,Road-350-W Yellow,2,3752.15
2025,5,France,Road-650 Black,1,1371.16
2025,5,France,Road-750 Black,4,3085.25
2025,5,Germany,Road-150 Red,1,7755.17
2025,5,Germany,Road-250 Black,6,20718.83
2025,5,Germany,Road-250 Red,5,23877.45
2025,5,Germany,Road-550-W Yellow,0,1979.71
2025,5,Germany,Road-650 Black,0,1708.78
2025,5,Germany,Road-650 Red,7,7866.04
2025,5,Germany,Road-750 Black,1,2347.76
2025,5,United Kingdom,Mountain-200 Black,3,13717.79
2025,5,United Kingdom,Mountain-200 Silver,5,14238.12
2025,5,United Kingdom,Mountain-400-W Silver,0,1310.26
